"base id","name","surname","amount 1","amount 2"
"70039","","B","-87868","273168"
"81271","","B","-852793","342861"
"91761","","B","932666","41462"
"66681","","B","692723","-580691"
"51204","","B","927432","590716"
"67302","","B","173659","137083"
"16811","","B","683363","69680"
"91838","","B","958720","-186170"
"23453","","B","-668326","-859911"
"60852","","B","-282276","465810"
"51038","","B","-427431","32027"
"48754","","B","461725","-443819"
"6243","","B","",""
"36363","","B","-461144","4788"
"67033","","B","-901853","-487586"
"31879","","B","595432","87845"
"12043","","B","-981067","993586"
"81457","","B","206904","-751557"
"97528","","B","486690","-266271"
"96715","","B","320132","651708"
"24760","","B","719055","-967284"
"82197","","B","768986","18978"
"36574","","B","935124","-840648"
"86406","","B","162489","820458"
"53853","","B","371254","-515090"
"85580","","B","-324072","-145477"
"83831","","B","171746","458020"
"7026","","B","",""
"87758","","B","452454","397971"
"31160","","B","-130994","502249"
"64345","","B","176158","-610555"
"43275","","B","945345","-417168"
"30662","","B","46714","800936"
"93021","","B","-208002","-827524"
"2690","","B","",""
"56393","","B","-735334","301231"
"86247","","B","255302","505331"
"48014","","B","-516276","119481"
"46567","","B","19777","-726249"
"15800","","B","-728231","-992248"
"54925","","B","189244","-827103"
"72382","","B","290001","20896"
"82234","","B","49340","716845"
"62740","","B","-720309","-518681"
"99972","","B","415095","-726258"
"18758","","B","-906240","-818780"
"11979","","B","711886","-620791"
"73045","","B","141637","44630"
"36509","","B","246676","-807909"
"8632","","B","",""
"75609","","B","-399237","-924772"
"10862","","B","404481","-782013"
"13501","","B","-454575","256552"
"18039","","B","-529194","939081"
"87795","","B","607592","326711"
"99859","","B","990463","15106"
"73386","","B","-330331","-937967"
"72372","","B","-294527","-466075"
"78060","","B","-249723","339067"
"40747","","B","-555715","-591520"
"19806","","B","-532519","754312"
"24208","","B","-535084","94957"
"22286","","B","476834","-186080"
"52595","","B","163680","421863"
"15002","","B","84332","-22869"
"14043","","B","-352558","872008"
"63487","","B","-210741","-35802"
"50316","","B","81622","-572225"
"74670","","B","211440","532925"
"73348","","B","36812","-354190"
"11734","","B","479633","937471"
"73692","","B","749498","-14757"
"12862","","B","872516","988825"
"23679","","B","-167996","572605"
"26906","","B","15847","647585"
"81848","","B","822465","-21614"
"1496","","B","",""
"14845","","B","-159603","805169"
"66365","","B","-614657","252339"
"30576","","B","-383447","582150"
"80964","","B","635455","129386"
"45439","","B","-282529","853376"
"75055","","B","-582333","-994122"
"79927","","B","73534","-560065"
"46467","","B","975209","-420817"
"51557","","B","869436","-888400"
"10474","","B","-636008","347369"
"27341","","B","453981","418194"
"10462","","B","-666423","-752584"
"41703","","B","711376","124839"
"26802","","B","-752970","106490"
"49710","","B","414187","871903"
"54685","","B","133036","21433"
"68503","","B","861876","-544986"
"39651","","B","267601","-416197"
"42058","","B","-585443","967889"
"28910","","B","-486828","70627"
"81192","","B","-332232","-895207"
"97601","","B","-290338","-600770"
"49165","","B","602802","640565"
"51922","","B","-354681","325697"
"86229","","B","-938241","-967984"
"82651","","B","829848","-509706"
"5976","","B","",""
"96036","","B","141206","347673"
"49781","","B","567749","711280"
"86620","","B","-317759","743260"
"29256","","B","188258","722987"
"29330","","B","908122","951907"
"62728","","B","297054","372366"
"2267","","B","",""
"51641","","B","-727511","-903848"
"95020","","B","-541940","1530"
"13154","","B","434895","-506244"
"20996","","B","-227195","-578086"
"84979","","B","-323408","214033"
"7700","","B","",""
"48760","","B","962739","845629"
"87979","","B","-694206","673583"
"34215","","B","-949796","-330315"
"54644","","B","905962","9558"
"61294","","B","775836","192929"
"50877","","B","-368597","876519"
"93040","","B","-980430","-453079"
"14606","","B","-769163","-727374"
"53356","","B","-395769","733030"
"75019","","B","979029","842581"
"83973","","B","293902","265063"
"39478","","B","42849","-524084"
"37847","","B","-824548","-270158"
"586","","B","",""
"22361","","B","-102352","-727316"
"92156","","B","-118921","-265584"
"26583","","B","565859","-197321"
"33842","","B","-292508","83910"
"28100","","B","-466449","-339207"
"52822","","B","672248","569566"
"40111","","B","-718349","-946687"
"41146","","B","797900","698280"
"47425","","B","821200","34558"
"80216","","B","967489","334771"
"94445","","B","-570225","884071"
"87040","","B","-532676","-526156"
"46540","","B","454372","307095"
"70611","","B","-108725","869781"
"11037","","B","-451507","-352788"
"67740","","B","802446","-643707"
"24173","","B","809142","94557"
"3588","","B","",""
"28805","","B","-950236","520916"
"44742","","B","-668887","891598"
"53435","","B","-764760","98329"
"92912","","B","-576883","966815"
"47174","","B","306043","238026"
"67815","","B","-140622","490221"
"57795","","B","589513","-786076"
"17402","","B","-706339","-736170"
"54397","","B","89921","656626"
"59110","","B","-286982","-553586"
"84523","","B","-629513","-29981"
"53603","","B","733783","188677"
"51804","","B","65894","628850"
"74824","","B","-681202","-793248"
"67263","","B","972622","-174991"
"92086","","B","526480","768635"
"83487","","B","919971","-573116"
"41091","","B","-932077","307394"
"6485","","B","",""
"42301","","B","373907","-274445"
"74927","","B","-387515","-931634"
"18778","","B","-945831","-915581"
"24829","","B","228762","-200392"
"539","","B","",""
"97451","","B","-709221","221885"
"86883","","B","962238","-116650"
"29779","","B","-708817","-498979"
"97734","","B","-655344","315038"
"21759","","B","-206763","-942588"
"90917","","B","-558866","-23447"
"39641","","B","309009","197773"
"11733","","B","-378320","629545"
"69754","","B","643230","482492"
"47438","","B","593026","-577191"
"3944","","B","",""
"9588","","B","",""
"28993","","B","-345357","-327748"
"12573","","B","388518","-160785"
"64002","","B","492447","-483949"
"70449","","B","-18762","-148004"
"55613","","B","706267","210634"
"53077","","B","408132","742198"
"53043","","B","613141","975169"
"28116","","B","-199938","992574"
"66283","","B","-453872","239988"
"62761","","B","-783738","-883350"
"24103","","B","-781771","268443"
"70420","","B","-789591","728712"
"47762","","B","-694151","-880454"
"86775","","B","61167","-962901"
"88853","","B","-869369","-618540"
"16148","","B","-360258","-208487"
"53861","","B","476685","639571"
"57725","","B","-976181","-147648"
"59042","","B","84073","-779142"
"36182","","B","-615166","-691288"
"29533","","B","335263","-699492"
"75195","","B","577570","577271"
"33900","","B","254987","-553600"
"42052","","B","341443","-120955"
"85042","","B","-343246","-42584"
"37666","","B","-267572","155870"
"24129","","B","-842827","934468"
"76907","","B","826018","-599853"
"43683","","B","408470","-994313"
"59520","","B","-750868","380150"
"98243","","B","548029","786916"
"45382","","B","594668","-70894"
"84703","","B","627352","-811158"
"604","","B","",""
"23128","","B","-361418","-658262"
"98611","","B","657815","-830115"
"13156","","B","294655","451828"
"23842","","B","407887","-308161"
"83531","","B","562972","617727"
"14876","","B","-829490","-923227"
"74588","","B","-25103","240921"
"12033","","B","-956983","633448"
"53781","","B","171482","917542"
"63644","","B","-909582","-791089"
"68730","","B","226784","-533772"
"77568","","B","-72033","-621455"
"8284","","B","",""
"55458","","B","201961","-777827"
"11184","","B","-442418","653292"
"49813","","B","-190762","-580718"
"54704","","B","-182143","336737"
"35693","","B","-607284","-291773"
"64207","","B","-866874","982937"
"74664","","B","217344","-808320"
"550","","B","",""
"31704","","B","117369","73272"
"40812","","B","-711744","57685"
"60466","","B","592092","692945"
"26045","","B","-500459","48442"
"6806","","B","",""
"53240","","B","-533799","78544"
"66792","","B","510486","-455800"
"1946","","B","",""
"43546","","B","-869168","-17773"
"42497","","B","-798291","672008"
"62211","","B","303332","854661"
"46913","","B","475307","-316783"
"48555","","B","175263","-805651"
"35200","","B","679929","-381333"
"22862","","B","387838","-634276"
"45045","","B","976210","977820"
"46778","","B","313989","-93457"
"94542","","B","-146079","468881"
"55353","","B","-366875","-513134"
"23999","","B","655229","406107"
"45611","","B","-487738","705253"
"82399","","B","418909","665222"
"62769","","B","327873","451869"
"12745","","B","-942977","-425498"
"615","","B","",""
"36628","","B","-720531","-834778"
"98144","","B","427820","578940"
"21095","","B","968649","780076"
"31950","","B","-661118","307553"
"98028","","B","-812414","-207486"
"2193","","B","",""
"17047","","B","933637","939449"
"49688","","B","-996701","804152"
"82812","","B","815900","899190"
"66126","","B","-796714","-23575"
"39513","","B","333231","-15501"
"59004","","B","-799549","-767882"
"17128","","B","721070","324914"
"45386","","B","-108791","-737288"
"47814","","B","36222","-574868"
"68460","","B","63252","-775758"
"23380","","B","560486","-344415"
"27842","","B","-563798","-22473"
"36167","","B","597645","351657"
"36286","","B","645601","-667687"
"63911","","B","-312929","-610861"
"14327","","B","625654","-666547"
"19037","","B","702718","759799"
"37477","","B","-644167","-632402"
"33543","","B","-512594","-394523"
"39793","","B","-30833","492166"
"90317","","B","-175198","-227053"
"23079","","B","252015","-985396"
"97436","","B","410570","-137015"
"71558","","B","507448","-371031"
"87117","","B","735185","-354024"
"69698","","B","852337","-635406"
"23897","","B","-636973","-714105"
"42757","","B","-469282","-973756"
"31380","","B","-621271","-776259"
"24514","","B","155160","-214660"
"74786","","B","-313629","108309"
"26126","","B","-697169","-962120"
"72176","","B","806270","24417"
"27615","","","606159","536265"
"64883","","","227417","963089"
"44506","","","-654049","470531"
"40712","","","477354","-33823"
"70370","","","-867690","608061"
"73189","","","-206567","-194028"
"62163","","","442113","-120912"
"97461","","","-479339","-157427"
"26047","","","-262272","215539"
"50857","","","-877104","860972"
"87826","","","-136854","211958"
"98375","","","-595545","796388"
"16691","","","-947097","217333"
"96597","","","-274821","-793522"
"8923","","","",""
"79916","","","320794","-959183"
"87424","","","283474","128970"
"46600","","","-154901","110720"
"63871","","","535334","-989631"
"33893","","","-828710","93285"
"16065","","","345037","640403"
"57938","","","-46072","-229488"
"77480","","","147128","-338128"
"21113","","","-102088","303784"
"16425","","","234315","910093"
"99664","","","772042","100368"
"40701","","","508475","503138"
"11139","","","-586262","749942"
"88261","","","856995","-886227"
"88658","","","-258687","923064"
"76494","","","586436","-154123"
"993","","","",""
"28794","","","-378449","-325545"
"46723","","","22350","-601671"
"38796","","","-310464","-664313"
"87905","","","-171881","-147157"
"24561","","","-318977","-508502"
"73645","","","339480","-832031"
"87876","","","43013","563140"
"91424","","","552606","-622394"
"92408","","","541297","-370027"
"39865","","","920995","888251"
"45120","","","-49101","-460569"
"54877","","","-97504","157094"
"46548","","","-152190","-524160"
"87516","","","-947291","24221"
"69588","","","450251","717417"
"12883","","","-630095","476489"
"77324","","","898162","-595193"
"18850","","","-835557","928507"
"75029","","","753975","-498095"
"14424","","","-992206","103105"
"55140","","","971141","880077"
"67126","","","179851","-888663"
"17042","","","840522","501412"
"78707","","","605178","-600211"
"97923","","","-278746","56445"
"23434","","","-816127","-768793"
"35090","","","245377","-503527"
"68376","","","226694","839187"
"41280","","","800012","304725"
"18286","","","813081","-427447"
"55148","","","-107485","886332"
"28991","","","-454252","814803"
"93320","","","-987888","875909"
"15302","","","611046","-333943"
"83427","","","281304","-881639"
"49761","","","-834881","492783"
"38543","","","503434","245252"
"86043","","","-998644","-727050"
"16081","","","650612","134607"
"35650","","","934558","424279"
"1512","","","",""
"35640","","","-578937","652273"
"40368","","","49812","815729"
"14481","","","113775","586411"
"47003","","","-972712","-69715"
"84242","","","-435903","717835"
"51009","","","-920972","-307719"
"17994","","","382328","-850566"
"38370","","","-442441","-434912"
"45270","","","-671702","-918493"
"41869","","","-128215","-893323"
"67559","","","-448663","243067"
"50854","","","-800057","588517"
"14592","","","-356238","-613023"
"22784","","","-212917","731851"
"82136","","","-509802","495595"
"4341","","","",""
"71876","","","738306","-101710"
"46094","","","-880889","632412"
"7263","","","",""
"52838","","","435889","469565"
"12057","","","630154","795394"
"26906","","","15847","647585"
"25170","","","680984","930177"
"37585","","","633878","-679574"
"60034","","","513565","925947"
"23883","","","-518122","266205"
"65644","","","69517","-180802"
"50800","","","-498341","-350326"
"30248","","","-410691","-194062"
"50910","","","73346","246167"
"67664","","","899396","-788788"
"85278","","","-878198","989310"
"88219","","","-394074","289407"
"93361","","","988376","482585"
"19978","","","750316","-150393"
"27803","","","-953910","164595"
"20766","","","-84550","-108704"
"99134","","","364063","738439"
"85502","","","250108","-371760"
"76296","","","970389","601581"
"19006","","","-273669","-609334"
"59804","","","-180435","265926"
"43787","","","-771658","-971443"
"46164","","","192100","-314046"
"52676","","","710052","-68502"
"80490","","","636500","-63657"
